"Donnelly, Maureen",2004,11
"Bodendorf, Freimut",2005,46
"Brewka, Gerhard",2004,77
"Harris, Mitchell A.",2004,13
"Lutz, Carsten",2004,21
"Schallehn, Eike",2004,37
"Fuhr, Norbert",2004,55
"Rinderle, Stefanie",2004,311
"Düsterhöft, Antje",2004,15
"Weske, Mathias",2004,167
"Völzer, Hagen",2004,4
"Fetzer, Christof",2004,25
"Aoumeur, Nasreddine",2004,4
"Padberg, Frank",2004,16
"Hüllermeier, Eyke",2003,31
"Schoop, Mareike",2003,142
"Neumann, Dirk",2003,21
"Bichler, Martin",2003,0
"Bichler, Martin",2003,166
"Kern-Isberner, Gabriele",2004,67
"Borgelt, Christian",2003,8
"Rebstock, Michael",2003,9
"Ocampo, Alexis",2003,13
"Ströbel, Michael",2003,113
"Ungerer, Theo",2003,126
"Rothe, Jörg",2002,15
"Baier, Christel",2003,584
"Bollig, Benedikt",2003,3
"Loebbecke, Claudia",2003,1
"Eisenbarth, Thomas",2003,430
"Hennig-Thurau, Thorsten",2003,523
"Bichler, Martin",2003,5
"Helmert, Malte",2003,88
"Prechelt, Lutz",2002,119
"Mast, Marion",2002,0
"Hahn, Udo",2002,11
"Roller, D.",2002,7
"Stumme, Gerd",2002,344
"Engesser, Kurt",2002,22
"Aoumeur, Nasreddine",2002,14
"Thielscher, Michael",2001,42
"Prechelt, Lutz",2001,133
"Hartmann, Sven",2001,12
"Besson, Patrick",2001,107
"Padovan, Boris",2002,35
"Hausser, Roland",2001,17
"Biskup, Joachim",2001,58
"Meuss, Holger",2002,14
"Zeller, Andreas",2002,687
"Bode, M.",2001,6
"Weihe, Karsten",2001,5
"Horváth, Tamás",2001,13
"Erdmann, Michael",2001,72
"Broy, Manfred",2001,18
"Lotz, Volkmar",2000,6
"Prechelt, Lutz",2001,37
"Staab, Steffen",2001,2
"Böhm, Christian",2001,623
"Alpar, Paul",2001,46
"Klusch, Matthias",2001,141
"Isli, Amar",2000,59
"Koch, Michael",2000,12
"Peters, Ralf",2000,3
"Steimann, Friedrich",2000,309
"Gorlatch, Sergei",2000,16
"Dieker, Stefan",2000,5
"Buchner, Jürgen",2000,6
"Hahn, Udo",2000,22
"Dorndorf, Ulrich",2000,49
"Thalheim, Bernhard",2000,21
"Luckas, Volker",2000,1
"Hoppe, H. Ulrich",2000,23
"Pree, Wolfgang",2000,10
"Linke, Thomas",2000,12
"Mosterman, Pieter J.",2000,39
"Mandry, Torsten",2000,19
"Stiemerling, Oliver",2000,9
"Kossmann, Donald",2000,541
"Walther, Christoph",2000,11
"Rödder, Wilhelm",2000,29
"Jaeger, Manfred",2000,27
"Biskup, Joachim",2000,35
"Rauber, Thomas",2000,35
"Backes, Tobias",2022,0
"Brusch, Ines",2022,1
"Lang, Andreas",2022,0
"Rebmann, Adrian",2022,0
"Ritter, Daniel",2022,1
"Kabierski, Martin",2023,0
"Matthes, Florian",2022,0
"Oesterreich, Thuy Duong",2022,3
"Thordsen, Erik",2022,1
"Tex, Christine",2022,0
"Dressler, Falko",2022,0
"Sola, Diana",2022,1
"Schlatt, Vincent",2022,6
"Fier, Fabian",2022,0
"Lohmann, Daniel",2022,0
"Anton, Eduard",2022,0
"Gasser, Urs",2022,1
"Schmeck, Hartmut",2022,0
"Schlackl, Frederic",2022,2
"Fettweis, Gerhard P.",2022,4
"Reibenspiess, Victoria",2022,14
"Steimle, Jürgen",2022,1
"Rövekamp, Patrick",2022,1
"Pufahl, Luise",2022,5
"Otto, Boris",2022,0
"Dlugosch, Oliver",2022,21
"Berens, Maximilian",2022,1
"Hodapp, Daniel",2022,0
"Nolle, Timo",2022,11
"Pradel, Michael",2022,3
"Bauer, Martin",2022,3
"Röchert, Daniel",2022,7
"Kindt, Philipp H.",2022,4
"Pham, Dai T.",2022,0
"Atkinson, Colin",2021,0
"Balietti, Stefano",2021,0
"Sadeghi, Ahmad-Reza",2021,0
"Blumenthal, David B.",2021,2
"Gröger, Christoph",2021,7
"Schubert, Erich",2021,22
"Konovalenko, Iurii",2021,7
"Pegoraro, Marco",2021,12
"Ritter, Daniel",2021,6
"Grohe, Martin",2021,2
"Friesike, Sascha",2021,1
"Jung, Ralf",2021,16
"Feldmann, Anja",2021,14
"Schweitzer, Pascal",2021,0
"Fischer, Marcus",2021,4
"Taghizadeh, Saeed",2021,3
"Fouché, Edouard",2021,1
"Jaeger, Lennart",2021,6
"Fabian, Benjamin",2021,1
"Mrass, Volkmar",2021,1
"Wiesböck, Florian",2020,11
"Ahlemann, Frederik",2021,13
"Böken, Björn",2021,10
"Feit, Anna Maria",2021,3
"Mattke, Jens",2020,21
"Gerster, Daniel",2021,1
"Kranz, Johann",2021,1
"Brunk, Jens",2021,7
"Meske, Christian",2021,3
"Arzamasova, Natalia",2021,2
"Siegmund, Janet",2020,6
"Wilhelm, Reinhard",2020,4
"Mühlhäuser, Max",2020,10
"Schryen, Guido",2020,1
"Bohn, Nicolai",2020,6
"Fischer, Marcus",2020,48
"Grohe, Martin",2020,13
"Mattauch, Sandra",2020,12
"Loebbecke, Claudia",2020,0
"Mocker, Martin",2020,2
"Reis, Lea",2020,11
"Mayer, Anne-Sophie",2020,12
"Panev, Kiril",2019,0
"Bazhenova, Ekaterina",2019,29
"Aiello, Marco",2019,0
"Scholta, Hendrik",2019,9
"Richter, Florian",2019,6
"Martins, Denis Mayr Lima",2019,19
"Leopold, Henrik",2019,16
"Ebner, Katharina",2019,4
"Wiedemann, Anna",2019,28
"Haag, Steffi",2019,6
"Frey, Alexander",2019,10
"Witt, Carl",2019,29
"Mülle, Jutta",2019,5
"Lewandowski, Dirk",2019,5
"Sauer, Caetano",2019,1
"Mattke, Jens",2019,32
"Rieger, Alexander",2019,45
"Trenz, Manuel",2018,19
"Rossberg, Andreas",2018,12
"Wagenknecht, Thomas",2018,3
"Lang, Michael",2018,39
"Thies, Justus",2019,43
"Matthes, Florian",2018,0
"Maneth, Sebastian",2018,18
"Silberman, M.S.",2018,56
"Nicolaescu, Petru",2018,13
"Schuller, Björn W.",2018,208
"Goldbach, Tobias",2018,45
"Schoenfisch, Joerg",2018,14
"Pankratz, Oleg",2018,17
"Eckhardt, Andreas",2018,11
"Pflügler, Christoph",2018,10
"Alexa, Marc",2017,0
"Chasin, Friedrich",2018,22
"Spann, Martin",2017,4
"Gewald, Heiko",2017,10
"Biskup, Joachim",2017,2
"Gerpott, Torsten J.",2017,8
"Ritter, Daniel",2017,31
"Qu, Weiping",2017,3
"Loebbecke, Claudia",2017,4
"Hollmig, Gregor",2017,5
"Rehm, Sven-Volker",2017,33
"Täuscher, Karl",2017,53
"Andrienko, Gennady",2017,6
"Knuplesch, David",2017,21
"Haffke, Ingmar",2017,56
"Gust, Gunther",2017,26
"Urbach, Nils",2017,32
"Geihs, Kurt",2017,0
"Liebig, Thomas",2017,101
"Walsh, Toby",2016,0
"Singh, Anna",2017,242
"Walsh, Toby",2016,0
"Eickhoff, Matthias",2016,17
"Walsh, Toby",2016,0
"Haigh, Thomas",2017,4
"Kosub, Sven",2016,0
"Weiler, Andreas",2016,10
"Jannach, Dietmar",2016,103
"Weiler, Andreas",2016,17
"Schulz, Axel",2016,10
"Andrienko, Natalia",2016,24
"Wendzel, Steffen",2016,7
"Rote, Günter",2016,0
"Andrienko, Gennady",2016,6
"Wolke, Andreas",2016,8
"Lanz, Andreas",2016,50
"Ebner, Katharina",2016,11
"Weske, Mathias",2016,0
"Atkinson, Colin",2015,25
"Hess, Thomas",2016,603
"Böttcher, Stefan",2016,2
"Mrasek, Richard",2016,1
"Ly, Linh Thao",2015,122
"Kessler, S.",2015,8
"Wolke, Andreas",2015,43
"Grünberger, Hans",2015,0
"Kroenung, Julia",2015,34
"Risius, Marten",2015,66
"Alexa, Marc",2015,0
"Laforet, Fabian",2015,16
"Kilias, Torsten",2015,5
"Meyer, Andreas",2015,22
"Mocker, Martin",2015,5
"Rehm, Sven-Volker",2015,9
"Hinz, Oliver",2015,43
"Baudisch, Patrick",2015,3
"Jarke, Matthias",2015,0
"Rheinländer, Astrid",2015,24
"Görg, Sebastian",2015,15
"Mrasek, Richard",2015,10
"Accorsi, Rafael",2015,23
"Delfmann, Patrick",2015,22
"Fabian, Benjamin",2015,162
"Schaefer, Georg E.",2014,0
"Bergmann, Ralph",2014,92
"Baier, Thomas",2014,74
"Minor, Mirjam",2014,47
"Appel, Stefan",2014,37
"Wilhelm, Reinhard",2014,17
"Minor, Mirjam",2014,51
"Döhring, Markus",2014,32
"Gröner, Gerd",2014,7
"Raunich, Salvatore",2014,23
"Leopold, Henrik",2014,23
"Mansmann, Svetlana",2014,36
"Boehm, Matthias",2014,3
"Geihs, Kurt",2014,0
"Lohrey, Markus",2013,51
"Althoff, Matthias",2013,17
"Breß, Sebastian",2013,32
"Gröner, Gerd",2013,55
"Lohmann, Niels",2013,51
"Behrend, Andreas",2013,4
"Sunyaev, Ali",2013,99
"Weske, Mathias",2013,0
"Lange, Dustin",2013,2
"Rinser, Daniel",2013,32
"Stieglitz, Stefan",2012,46
"Polyvyanyy, Artem",2012,78
"Oberle, Daniel",2013,55
"Leimeister, Jan Marco",2012,7
"Wagner, Heinz-Theo",2012,33
"Loebbecke, Claudia",2012,50
"Weidlich, Matthias",2012,38
"Leopold, Henrik",2012,93
"Weiand, Klara",2012,7
"Zeller, Andreas",2012,0
"Brewka, Gerhard",2011,656
"Vossen, Gottfried",2012,8
"Weidlich, Matthias",2011,120
"Sojer, Manuel",2011,22
"Smirnov, Sergey",2012,21
"Jarke, Matthias",2011,108
"Voisard, Agnès",2011,9
"Grohe, Martin",2011,6
"Ribeiro, Leonardo Andrade",2011,48
"Cipriani, N.",2011,12
"Schryen, Guido",2011,35
"Böhm, Alexander",2011,8
"Boehm, Matthias",2011,12
"Decker, Gero",2011,56
"Westner, Markus",2010,47
"Häsel, Matthias",2011,29
"Baier, Christel",2010,67
"Lengauer, Thomas",2010,1
"Beck, Roman",2010,5
"Albers, Susanne",2010,370
"Mendling, J.",2010,182
"Lehmann, Simon",2010,23
"Prechelt, Lutz",2010,1
"Druschel, Peter",2009,0
"Ryksa, Norbert",2010,0
"Fabian, Benjamin",2009,54
"Gewald, Heiko",2009,109
"Rebstock, Michael",2009,3
"Thiele, Maik",2009,20
"Mann, Florian",2009,43
"Weikum, Gerhard",2009,44
"May, Wolfgang",2008,7
"Busatto, Giorgio",2008,71
"Hose, Katja",2008,13
"Schild, Klaus",2007,39
"Oberweis, Andreas",2007,17
"Do, Hong-Hai",2007,199
"Benlian, Alexander",2007,16
"Hasselbring, Wilhelm",2006,1
"Buchmann, Johannes",2006,36
"Lee, Jaejoon",2006,36
"Bichler, Martin",2006,13
"Kahmann, Verena",2006,7
"Kurtisi, Zefir",2006,11
"Helferich, Andreas",2006,21
"Sackmann, Stefan",2006,113
"Ganz, Walter",2006,13
"Lindner, Felix",2006,10
"Weinhardt, Christof",2006,13
"Meinel, Christoph",2006,0
"Schoop, Mareike",2006,113
"Günther, Oliver",2005,136
"Stojanovic, Nenad",2005,16
"Marder, Ulrich",2005,0
"Gans, Günter",2005,13
"Naumann, Felix",2004,105
"Streitz, Norbert",2005,133
"Berendt, Bettina",2005,259
"Zoryk-Schalla, Anastasia J.",2004,47
"Keim, Daniel",2004,0
"Wetzel, Ingrid",2004,25
"Wulf, Volker",2004,37
"Walter, Jörg A.",2004,22
"Wedekind, Hartmut",2004,3
"Beringer, Joerg",2004,16
"May, Wolfgang",2004,14
"Baldi, Stefan",2003,15
"Schoder, Detlef",2003,90
"Tsichritzis, Dennis",2003,1
"Lechtenbörger, Jens",2003,90
"Sattler, Kai-Uwe",2003,15
"Rantzau, Ralf",2003,8
"Holten, Roland",2003,36
"Stal, Michael",2002,172
"Biskup, Joachim",2003,29
"Fink, Josef",2002,29
"Wagner, Clemens",2002,22
"Keim, Daniel A.",2001,215
"Brunner, Marcus",2001,12
"Albayrak, Sahin",2001,2
"Scott, Louise",2000,7
"Schoder, Detlef",2000,61
"Wegner, Holm",2000,2
"Bauer, Mathias",2000,4
"Fröhlich, Torsten",2000,26
"Frank, Aiko",2000,9
"Scheer, August Wilhelm",2000,269
"Spiliopoulou, Myra",2000,203
"Weiss, Niklas",2022,0
"Gnegel, Fabian",2023,0
"Bechtel, Jadena",2022,1
"Maecker, Söhnke",2023,0
"Krebs, Corinna",2023,0
"Bouncken, Ricarda B.",2022,1
"Hildebrandt, Florentin D.",2023,0
"Goerigk, Marc",2023,0
"Meier, Andre",2022,0
"Puschel, Louis Christian",2022,6
"Frank, Muriel",2022,0
"Burzlaff, Fabian",2022,6
"Voigt, Stefan",2022,4
"Futterer, Fabian",2022,4
"Wendt, Charlotte",2022,0
"Lins, Sebastian",2022,2
"Roeder, Jan",2022,0
"Wustmans, Michael",2022,5
"Fehrer, Tobias",2022,3
"Bettiol, Enrico",2022,0
"Schweikardt, Nicole",2022,0
"Siering, Michael",2022,0
"Przybilla, Leonard",2022,5
"Reiners, Malena",2022,3
"Kratsch, Wolfgang",2022,2
"Roessler, Mirjam",2022,3
"Johannsmann, Leonie M.",2022,0
"Meyer, Tobias",2022,1
"Kress, Dominik",2022,1
"Ehls, Daniel",2022,1
"Brand, Benedikt M.",2022,3
"Naseri, Nastaran",2022,0
"Nagendra, Narayan Prasad",2022,2
"Evler, Jan",2022,3
"Muhlroth, Christian",2022,17
"Schmitz, Hans Christian",2022,0
"Andresen, Florian",2022,2
"Cleophas, Catherine",2022,0
"Birkel, Hendrik",2022,0
"Brem, Alexander",2022,1
"Jutting, Malte",2022,0
"Jonas, Claudius M.",2022,0
"Azkan, Can",2022,0
"Lis, Dominik",2022,0
"Friedrich, Christian",2022,6
"Degen, Florian",2022,1
"Timinger, Holger",2022,0
"Dellnitz, Andreas",2022,3
"Häckel, Björn",2022,0
"Schilling, Lara",2022,1
"Jia, Xiaoxi",2022,1
"Grimme, Christian",2021,8
"Borge, Laura",2022,0
"Briskorn, Dirk",2021,0
"Martinovic, J.",2021,7
"Mihale-Wilson, Cristina",2021,1
"Schwade, Florian",2021,3
"Goerigk, Marc",2021,3
"Bock, Stefan",2021,6
"Trela, Karl",2021,1
"Gubela, Robin M.",2021,3
"Ganardi, Moses",2021,5
"Kronemeyer, Lena L.",2021,7
"Petersen, Moritz",2021,2
"Clauss, Thomas",2021,66
"Döttling, Nico",2021,1
"Stierle, Matthias",2021,2
"Malicki, Sebastian",2021,4
"Swoboda, Bernhard",2021,14
"Morgenroth, Christopher",2021,0
"Heinrich, Kai",2021,11
"Knizkov, Stephanie",2021,5
"Weyrauch, Timo",2021,8
"Siering, Michael",2021,6
"Agarwal, Nivedita",2021,8
"Hutchinson, Philip",2021,10
"Hintsch, Timo",2021,4
"Oelschlägel, Tobias",2021,2
"Brem, Alexander",2021,0
"Koch, Claudia",2021,7
"Mönch, Lars",2021,9
"Mirtsch, Mona",2021,11
"Schneider, Christoph",2021,2
"Blind, Knut",2021,6
"Ivanov, Dmitry",2021,34
"Viljoen, Altus",2021,1
"Brem, Alexander",2021,5
"Stahl, Christina",2021,0
"Spieth, Patrick",2021,0
"Caferoglu, Huseyin",2021,0
"Klos, Christoph",2021,10
"Ullmert, Thomas",2020,3
"Weidinger, Julian",2021,4
"Schweizer, Andre",2020,16
"Musigmann, Benjamin",2020,52
"Esparza, Javier",2020,5
"Craja, Patricia",2020,24
"Schlosser, Rainer",2020,2
"Zinovyeva, Elizaveta",2020,17
"Herm-Stapelberg, Nils",2020,1
"Guggenberger, Tobias",2020,26
"Lockl, Jannik",2020,36
"Kuperberg, Michael",2020,44
"Maassen, Kathrin",2020,10
"Fontaine, Pirmin",2020,1
"Zaggl, Michael A.",2020,8
"Raab, Maximilian",2020,24
"Dunke, Fabian",2020,5
"Buckow, J.-N.",2020,1
"Nadj, Mario",2020,18
"Schneider, Sabrina",2020,15
"Kreuzer, Thomas",2020,20
"Gimpel, Henner",2020,10
"Grübel, Julia",2020,8
"Beyersdorff, Olaf",2020,10
"Gnegel, Fabian",2020,3
"Roethke, Konstantin",2020,22
"Karnouskos, Stamatis",2020,27
"Mueller-Peltzer, Michael",2020,5
"Joachim, Verena",2020,4
"Kratsch, Stefan",2020,17
"Hottung, André",2020,32
"Disser, Yann",2019,4
"Emde, Simon",2020,22
"Tiwisina, Johannes",2019,0
"Martinovic, J.",2020,4
"Heinrich, Bernd",2019,5
"Lenzen, Christoph",2019,5
"Kiefer, Sandra",2019,10
"Bock, Stefan",2019,7
"Walter, Rico",2020,5
"Becker, Tristan",2019,3
"Bürger, Olga",2019,5
"Ikenmeyer, Christian",2019,2
"Rauchecker, Gerhard",2019,9
"Brinkmann, Jan",2019,44
"Schermer, Daniel",2019,81
"Naegelein, Philipp",2019,7
"Ouaknine, Joël",2019,1
"Scholz, Michael",2019,10
"Raap, Manon",2019,7
"Kozodoi, Nikita",2019,56
"Wirth, Fabian R.",2019,3
"Ulmer, Marlin W.",2019,39
"Meisel, Frank",2019,13
"Buchholz, Peter",2019,4
"Chassein, André",2019,5
"Bürgisser, Peter",2018,7
"Ecker, Grit",2019,1
"Gahm, Christian",2019,7
"Boywitz, David",2018,8
"Schiffels, Sebastian",2018,18
"Schlosser, Rainer",2018,11
"Schätter, Frank",2019,29
"Bichler, Martin",2019,0
"Friedrichs, Stephan",2018,10
"Mnich, Matthias",2018,38
"Traub, Vera",2019,15
"Klausnitzer, Armin",2019,24
"Johnsen, Lennart C.",2019,8
"Biele, Alexander",2019,6
"Taube, F.",2018,11
"Cano-Belmán, Jaime",2019,11
"Grum, M.",2018,3
"Bringmann, Karl",2018,15
"Scholz, Michael",2018,13
"Slednev, Viktor",2018,14
"Weidinger, Felix",2018,27
"Kaminski, Benjamin Lucien",2018,21
"Hein, Fanny",2018,11
"Vo-Thanh, Nha",2018,15
"Heinrich, Bernd",2018,22
"Seidl, Helmut",2018,8
"Tempelmeier, Horst",2018,3
"Hahn, Gerd J.",2018,20
"Siering, Michael",2018,130
"Siering, Michael",2018,103
"Briskorn, Dirk",2018,15
"Hosseini, Sabiölla",2018,37
"Bodirsky, Manuel",2018,12
"Bauer, Josef",2018,28
"Schwerdfeger, Stefan",2018,6
"Tilk, Christian",2018,5
"Brandl, Florian",2018,20
"Kraus, Mathias",2017,151
"Schöndube-Pirchegger, Barbara",2017,0
"Goeke, Dominik",2017,2
"Schilling, Andreas",2017,9
"Ivanova, Olga",2017,18
"Bode, Christoph",2017,71
"Raap, Manon",2017,13
"Füßler, David",2017,20
"Schröder, Nadine",2017,4
"Willing, Christoph",2017,47
"Barann, Benjamin",2017,38
"Grohe, Martin",2017,81
"Sternitzke, Christian",2017,1
"Kratsch, Wolfgang",2017,13
"Naber, Anulark",2017,16
"Morana, Stefan",2017,35
"Hassler, Michael",2017,14
"Scholz, Michael",2017,15
"Meilicke, Christian",2017,15
"Koch, Sebastian",2017,11
"Agarwal, Nivedita",2017,118
"Schulze, Britta",2017,4
"Lacour, Renaud",2017,42
"Le, Xuan Thanh",2017,12
"Coja-Oghlan, Amin",2017,7
"Buchholz, Peter",2017,4
"Kampmeyer, Matthias",2016,3
"Hottung, André",2016,32
"Pröllochs, Nicolas",2016,34
"Feuerriegel, Stefan",2016,48
"Grauberger, W.",2016,19
"Nolte, Alexander",2016,11
"Schwerdfeger, Stefan",2016,8
"Wessel, Michael",2016,68
"Leyer, Michael",2016,17
"Abedinnia, Hamid",2016,23
"Schönig, Stefan",2016,47
"Neufeld, Janis S.",2016,69
"Kuhn, Fabian",2016,100
"Friedl, Gunther",2016,21
"Babrowski, Sonja",2016,42
"Briskorn, Dirk",2016,5
"Ebner, Katharina",2016,6
"Chassein, André",2016,12
"Ehmke, Jan Fabian",2016,44
"Herrmann, Christian",2016,5
"Walter, Matthias",2016,27
"Kuhpfahl, J.",2016,58
"Lutter, Pascal",2016,3
"Esparza, Javier",2016,17
"Mömke, Tobias",2016,25
"Sobeyko, Oleh",2016,36
"Fleischmann, Marvin",2016,54
"Rostami, Borzou",2015,11
"Diekert, Volker",2015,2
"Kolisch, Rainer",2016,0
"Selinka, Gregor",2016,11
"Hahn, G.J.",2015,48
"Kopmann, Julian",2015,41
"Heinrich, Bernd",2015,20
"Kowalczyk, Martin",2015,39
"Scholz, Michael",2015,41
"Leisten, Rainer",2015,14
"Brunsch, Tobias",2015,8
"Neboian, Andrei",2015,5
"Heinrich, Bernd",2015,27
"Vaz, Daniel",2015,23
"Tempelmeier, Horst",2015,40
"Buchholz, Peter",2015,4
"Meier, Christoph",2015,18
"Bodirsky, Manuel",2015,36
"Goerigk, Marc",2015,27
"Brunner, Jens O.",2014,12
"Geiger, David",2014,166
"Göttlich, Simone",2015,35
"Rager, Markus",2015,68
"Huber, Sebastian",2014,12
"Mensendiek, Arne",2014,4
"Urhahn, Christian",2014,16
"Koschmider, Agnes",2014,25
"Dorsch, Christoph",2014,18
"Schrödl, Holger",2014,10
"Goerigk, Marc",2014,39
"Bauer, Josef",2014,37
"Gottschlich, Jörg",2014,63
"Kuhn, Heinrich",2014,12
"Eilers, Dennis",2014,25
"Peterson, Ben",2014,26
"Groth, Sven S.",2014,14
"Duan, Ran",2014,121
"Goerigk, Marc",2013,43
"Rosen, C.",2013,47
"Steffensen, Sonja",2014,5
"Dempe, Stephan",2014,19
"Leopold, Henrik",2013,52
"Leukel, Joerg",2013,9
"Saxena, Nitin",2013,24
"Nossack, Jenny",2014,11
"Buer, Tobias",2014,22
"Hagenau, Michael",2013,223
"Fabian, Benjamin",2013,9
"Schmidt, Arne",2013,3
"Schneider, Michael",2013,30
"Siebert, Michael",2013,32
"Gönsch, Jochen",2013,11
"Sterzik, Sebastian",2013,55
"Becker, Jorg",2013,33
"Bortfeldt, Andreas",2013,46
"Hellermann, Rolf",2013,25
"Schultz, Carsten",2013,9
"Goerigk, Marc",2013,47
"Derigs, Ulrich",2013,93
"Seuring, Stefan",2013,738
"Derigs, Ulrich",2013,21
"Grosswiele, Laura",2013,18
"Maass, Wolfgang",2012,42
"Lerch, Martin",2013,27
"Kisilevich, Slava",2013,41
"Claßen, Grit",2013,16
"Blind, Knut",2013,58
"Slamka, Christian",2013,21
"Jonas, Daniel",2013,81
"Gettinger, Johannes",2013,49
"Specht, E.",2013,8
"Seeanner, F.",2013,43
"Boysen, Nils",2013,19
"Kress, Dominik",2012,5
"Henn, Sebastian",2012,107
"Mesyagutov, M.",2012,15
"Brucker, Peter",2012,19
"Bortfeldt, Andreas",2012,97
"Grohe, Martin",2012,38
"Dächert, Kerstin",2012,43
"Fischer, Timo",2012,18
"Guericke, Stefan",2012,26
"Volling, Thomas",2012,17
"Briskorn, Dirk",2012,1
"Petrakis, Ioannis",2012,25
"Hahn, Rüdiger",2012,40
"Kude, Thomas",2012,46
"Hahn, G.J.",2012,35
"Forster, Florian",2012,109
"Ponsignon, Thomas",2012,29
"Baumann, Hendrik",2012,25
"Otto, Martin",2012,22
"Gorski, Jochen",2012,19
"Benlian, Alexander",2011,351
"Baier, Christel",2012,41
"Comes, T.",2011,86
"Wulf, Wirt Jochen",2011,1
"Schober, Franz",2011,19
"Pousttchi, Key",2011,3
"Dahl, Sascha",2011,52
"Krumke, Sven O.",2011,4
"Dierkes, Torsten",2011,46
"Gerpott, Torsten J.",2011,6
"Bub, Udo",2011,0
"Kossahl, Janis",2011,6
"Krumke, Sven O.",2011,19
"Buchholz, Peter",2011,29
"Kratzer, Jan",2011,11
"Groth, Sven S.",2011,111
"Kalcsics, Jrg",2011,8
"Meisel, Frank",2011,73
"Esparza, Javier",2010,39
"Kunz, Jennifer",2010,7
"Bley, Andreas",2010,92
"Petrick, Anita",2010,28
"Vera, Julio",2010,39
"Strecker, Stefan",2010,33
"Liebchen, Christian",2010,105
"Hinz, Oliver",2010,20
"Schöbel, Anita",2010,37
"Lévárdy, Viktor",2009,110
"Kalsch, Marcel T.",2010,26
"Knust, Sigrid",2009,11
"Boysen, Nils",2010,125
"Buhl, Hans Ulrich",2009,3
"Meyer, T.",2009,75
"Matthes, Florian",2009,0
"Hamacher, H.W.",2009,6
"Muntermann, Jan",2009,29
"Schlüter, Martin",2009,172
"Bischoff, Martin",2009,39
"Schönberger, Jörn",2009,10
"Grohe, Martin",2009,10
"Sahling, Florian",2009,132
"Caserta, M.",2009,39
"Caserta, M.",2009,12
"Disterer, Georg",2009,1
"Briskorn, Dirk",2009,16
"Kohnke, Oliver",2008,17
"Müller, Günter",2008,1
"Stein, Michael",2008,37
"Mertens, Peter",2008,0
"Sackmann, Stefan",2008,36
"Rommelspacher, Jonas",2008,7
"Accorsi, Rafael",2008,12
"Buhl, Hans Ulrich",2008,0
"Laartz, Jürgen",2008,1
"Teubner, Alexander",2008,23
"Rausch, Peter",2008,2
"Becker, Jan U.",2008,1
"Irnich, Stefan",2008,4
"Fiedler, Marina",2008,4
"Offermann, Philipp",2008,13
"Fettke, Peter",2008,8
"Rausch, Peter",2008,0
"Becker, Jörg",2008,0
"Bächle, Michael",2008,17
"Schuster, Michael",2008,0
"Wonnemann, Claus",2008,0
"Stein, Sebastian",2008,9
"Rieke, Tobias",2008,19
"Kiss, Christine",2008,284
"Heinzl, Armin",2008,0
"Buhl, Hans Ulrich",2008,0
"Heinrich, Bernd",2008,18
"Zimmermann, Steffen",2008,12
"Ackermann, Heiner",2008,129
"Mauro, Christian",2008,2
"Ahlemann, Frederik",2008,13
"Kozlova, Elizaveta",2008,2
"Buxmann, Peter",2008,74
"Streibich, Karl-Heinz",2008,0
"Tutsch, Dietmar",2008,27
"Paschke, Adrian",2008,104
"Siebenhaar, Melanie",2008,2
"Grob, Heinz Lothar",2008,11
"Malinowski, Jochen",2008,55
"Neumann, Frank",2008,33
"Manitz, Michael",2008,77
"Bühler, Oliver",2008,55
"Lichtenthaler, Ulrich",2008,445
"Arifusalem, S.",2008,1
"Müller, Günter",2008,3
"Dreiling, Alexander",2008,43
"Reuter, Christian",2008,2
"Heinzl, Armin",2008,0
"Pfeiffer, B.",2008,8
"Veit, Daniel J.",2008,3
"Nüttgens, Markus",2008,9
"Buhl, Hans Ulrich",2008,6
"Kuropka, Dominik",2008,14
"Buhl, Hans Ulrich",2008,25
"Bernius, Steffen",2007,3
"Appelrath, Hans-Jürgen",2007,7
"Mönch, Lars",2007,28
"Sucky, Eric",2007,44
"Frank, Ulrich",2007,1
"Koçb, Michael",2007,27
"Hummel, Oliver",2007,1
"Gräning, André",2007,4
"Wedde, Horst F.",2007,5
"Brandt, Philipp",2007,1
"Eßer, Anke",2007,6
"Buh, Hans Ulrich",2007,0
"Luhmann, Till",2007,2
"Winkels, Ludger",2007,1
"Appelrath, Hans-Jürgen",2007,0
"Wittmann, Tobias",2007,4
"Heinzl, Armin",2007,0
"Schiavinotto, Tommaso",2007,125
"Güntzer, Ulrich",2007,12
"Albers, Sönke",2007,14
"Witt, Andreas",2007,29
"Blecker, Thorsten",2007,25
"Ziegler, Cai-Nicolas",2007,277
"Leyking, Katrina",2007,4
"Blecker, Thorsten",2007,50
"Raab, Peter",2007,3
"Roßnagel, Alexander",2007,0
"Buscher, Udo",2007,86
"Buhl, Hans Ulrich",2007,5
"Minner, Stefan",2007,15
"Dietrich, Andreas J.",2007,58
"Sackmann, Stefan",2007,0
"Langella, Ian M.",2007,65
"Böhme, Rainer",2007,8
"Buhl, Hans Ulrich",2007,0
"Grohe, Martin",2007,232
"Brüggemann, Tobias",2006,1
"Gronau, Norbert",2006,22
"Kügler, Jens",2006,0
"Baumöl, Ulrike",2006,11
"Wehrmann, Alexander",2006,3
"Kalenborn, Axel",2006,0
"Leimeister, Jan Marco",2006,17
"Ahr, Dino",2006,42
"König, Wolfgang",2006,0
"Teubner, Alexander",2006,6
"Fettke, Peter",2006,1
"Heinzl, Armin",2006,0
"Miklitz, Thomas",2006,0
